longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-118.3,33.86,35.0,2016.0,365.0,1083.0,369.0,5.1727,False,False,False,False
-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.137,False,False,False,False
-118.13,34.16,52.0,1596.0,314.0,1024.0,292.0,3.6719,False,False,False,False
-118.12,34.17,52.0,2948.0,542.0,1363.0,495.0,4.7098,True,False,False,False
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,False,False,False,True
-118.54,34.05,33.0,6778.0,1092.0,2540.0,1052.0,8.565,False,False,False,False
-118.43,34.42,13.0,3600.0,580.0,1799.0,576.0,6.2971,False,False,False,False
-118.06,34.1,38.0,3229.0,636.0,1599.0,609.0,3.8646,False,False,False,False
-120.65,40.42,39.0,3240.0,652.0,1467.0,621.0,2.1875,True,False,False,False
-120.05,36.97,20.0,2029.0,427.0,983.0,401.0,1.8444,True,False,False,False
-117.05,33.01,19.0,3558.0,588.0,1439.0,578.0,4.625,False,False,False,False
-117.12,32.73,50.0,2307.0,424.0,887.0,356.0,3.5156,False,False,False,True
-122.07,37.44,21.0,4599.0,986.0,2756.0,943.0,2.9817,False,False,True,False
-119.82,36.19,33.0,1293.0,272.0,694.0,229.0,2.0221,True,False,False,False
-121.15,38.21,18.0,4176.0,700.0,2164.0,699.0,4.0365,True,False,False,False
-117.99,33.89,23.0,2111.0,306.0,979.0,288.0,8.5621,False,False,False,False
-122.05,37.05,41.0,2422.0,502.0,915.0,366.0,4.1679,False,False,False,True
-120.82,35.32,12.0,3522.0,683.0,1780.0,662.0,3.3958,False,False,False,True
-117.04,32.81,12.0,2880.0,406.0,1381.0,418.0,6.5412,False,False,False,False
-117.41,34.09,21.0,3300.0,587.0,1896.0,572.0,3.6466,True,False,False,False
-121.38,37.88,44.0,1158.0,226.0,1094.0,224.0,2.6842,True,False,False,False
-117.21,32.75,15.0,1716.0,702.0,914.0,672.0,1.0612,False,False,False,True
-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794,False,False,True,False
-119.9,36.58,20.0,1935.0,363.0,1319.0,359.0,2.4814,True,False,False,False
-117.32,34.14,32.0,1691.0,353.0,1457.0,329.0,1.8438,True,False,False,False
-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,False,False,True,False
-118.23,34.13,37.0,1799.0,426.0,1088.0,417.0,2.975,False,False,False,False
-119.03,36.08,19.0,2736.0,549.0,1432.0,503.0,2.6944,True,False,False,False
-117.99,33.84,34.0,2079.0,343.0,1379.0,352.0,5.103,False,False,False,False
-120.26,39.32,24.0,6012.0,1227.0,780.0,358.0,3.0043,True,False,False,False
-118.15,33.77,41.0,3448.0,896.0,1621.0,838.0,4.5,False,False,False,True
-122.41,37.77,52.0,849.0,276.0,582.0,222.0,3.4671,False,False,True,False
-122.26,37.84,42.0,2555.0,665.0,1206.0,595.0,2.0804,False,False,True,False
-122.28,37.81,35.0,948.0,184.0,467.0,169.0,1.8088,False,False,True,False
-117.27,33.92,13.0,8443.0,1744.0,4885.0,1470.0,3.0907,True,False,False,False
-124.05,40.94,14.0,1452.0,217.0,516.0,181.0,5.0329,False,False,False,True
-118.03,33.83,34.0,3203.0,653.0,2072.0,691.0,4.225,False,False,False,False
-118.07,33.99,39.0,552.0,151.0,807.0,168.0,3.25,False,False,False,False
-118.58,34.23,29.0,3907.0,773.0,2037.0,727.0,4.1023,False,False,False,False
-116.95,33.97,14.0,5320.0,974.0,1947.0,843.0,3.1393,True,False,False,False
-118.11,34.14,44.0,3298.0,615.0,1417.0,643.0,4.1324,False,False,False,False
-120.7,36.99,32.0,320.0,73.0,222.0,78.0,2.9271,True,False,False,False
-117.77,33.88,8.0,4874.0,627.0,2070.0,619.0,8.1117,False,False,False,False
-123.02,38.36,16.0,1496.0,298.0,778.0,284.0,3.8589,False,False,False,True
-117.96,33.92,18.0,3744.0,1027.0,1654.0,912.0,3.2158,False,False,False,False
-122.46,37.74,51.0,1905.0,291.0,707.0,284.0,6.2561,False,False,True,False
-121.79,38.69,23.0,1755.0,321.0,1061.0,313.0,2.8864,True,False,False,False
-118.08,34.14,45.0,2923.0,604.0,1903.0,560.0,3.1729,True,False,False,False
-120.71,37.39,11.0,1479.0,341.0,1476.0,327.0,3.2721,True,False,False,False
-117.88,33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,False,False,False,False
-120.43,34.93,4.0,2866.0,648.0,1311.0,578.0,2.8649,False,False,False,False
-118.19,33.91,43.0,1531.0,357.0,1509.0,376.0,2.6354,False,False,False,False
-118.42,34.19,33.0,3285.0,830.0,2281.0,786.0,2.6165,False,False,False,False
-119.83,36.77,23.0,2168.0,503.0,1190.0,425.0,2.625,True,False,False,False
-119.06,34.36,48.0,1459.0,324.0,902.0,350.0,2.4185,False,False,False,False
-116.11,33.64,20.0,1273.0,354.0,1548.0,355.0,2.0871,True,False,False,False
-124.21,41.77,17.0,3461.0,722.0,1947.0,647.0,2.5795,False,False,False,True
-120.56,38.48,14.0,3545.0,702.0,946.0,411.0,3.4609,True,False,False,False
-120.64,37.7,16.0,284.0,51.0,239.0,46.0,1.8958,True,False,False,False
-122.48,38.3,17.0,2703.0,550.0,1241.0,515.0,2.652,False,False,False,False
-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,False,False,False,False
-119.1,36.42,26.0,1775.0,416.0,1217.0,383.0,1.8801,True,False,False,False
-118.26,33.93,36.0,1102.0,247.0,702.0,225.0,1.5256,False,False,False,False
-121.85,37.33,19.0,2228.0,559.0,2845.0,551.0,2.6,False,False,False,False
-121.45,38.37,32.0,1441.0,261.0,629.0,249.0,4.4519,True,False,False,False
-118.34,33.9,36.0,1342.0,259.0,706.0,261.0,4.1776,False,False,False,False
-121.38,38.66,17.0,3778.0,939.0,2393.0,862.0,1.8972,True,False,False,False
-118.11,33.87,15.0,3254.0,598.0,1772.0,618.0,5.0417,False,False,False,False
-121.98,38.52,27.0,3044.0,565.0,1583.0,514.0,2.7989,True,False,False,False
-115.6,33.2,37.0,709.0,187.0,390.0,142.0,2.4511,True,False,False,False
-121.42,37.76,18.0,5501.0,1051.0,2964.0,1009.0,4.1855,True,False,False,False
-118.41,34.03,20.0,4374.0,1311.0,2165.0,1185.0,3.6019,False,False,False,False
-121.98,37.95,16.0,2984.0,406.0,1317.0,397.0,6.7821,True,False,False,False
-117.14,32.8,41.0,2423.0,469.0,1813.0,466.0,2.1157,False,False,False,True
-121.47,38.57,52.0,438.0,103.0,176.0,99.0,3.0217,True,False,False,False
-121.29,38.04,16.0,2128.0,441.0,1860.0,459.0,3.1779,True,False,False,False
-116.88,34.24,13.0,4137.0,796.0,573.0,218.0,4.6394,True,False,False,False
-118.23,34.1,46.0,2483.0,587.0,2121.0,553.0,2.2788,False,False,False,False
-118.11,33.9,26.0,4173.0,893.0,2471.0,863.0,3.5052,False,False,False,False
-120.65,38.42,23.0,1538.0,305.0,730.0,267.0,2.6078,True,False,False,False
-118.13,33.83,45.0,3087.0,574.0,1474.0,567.0,5.5196,False,False,False,False
-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3.5288,True,False,False,False
-121.33,36.43,40.0,622.0,194.0,902.0,196.0,2.625,False,False,False,False
-122.26,37.45,17.0,2742.0,441.0,986.0,421.0,5.9285,False,False,False,True
-121.28,37.82,10.0,9205.0,1774.0,5935.0,1673.0,3.65,True,False,False,False
-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084,False,False,False,False
-122.13,37.66,19.0,862.0,167.0,407.0,183.0,4.3456,False,False,True,False
-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435,False,False,False,False
-119.23,34.27,22.0,3536.0,615.0,1650.0,612.0,4.2381,False,False,False,True
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,True,False,False,False
-122.01,38.27,17.0,9089.0,1542.0,4758.0,1520.0,4.0619,True,False,False,False
-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,False,False,False,False
-118.26,33.91,44.0,892.0,139.0,440.0,159.0,2.8859,False,False,False,False
-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887,False,False,True,False
-122.08,37.37,29.0,1229.0,130.0,707.0,194.0,7.1108,False,False,True,False
-118.31,34.04,52.0,1277.0,285.0,954.0,334.0,2.5833,False,False,False,False
-118.43,34.16,34.0,2459.0,489.0,1139.0,463.0,4.0347,False,False,False,False
-122.04,37.96,20.0,1143.0,346.0,578.0,298.0,2.2411,False,False,True,False
-118.39,34.19,36.0,904.0,191.0,627.0,191.0,2.4167,False,False,False,False
-117.17,32.75,28.0,1514.0,384.0,540.0,352.0,2.1532,False,False,False,True
-117.87,33.87,15.0,1898.0,476.0,1766.0,455.0,2.4929,False,False,False,False
-117.86,33.75,6.0,1565.0,599.0,3157.0,629.0,2.9271,False,False,False,False
-119.72,36.32,40.0,1185.0,221.0,676.0,256.0,2.2721,True,False,False,False
-122.3,37.77,42.0,2038.0,368.0,2037.0,355.0,2.6447,False,False,True,False
-121.98,37.22,46.0,10088.0,1910.0,3728.0,1781.0,5.2321,False,False,False,False
-117.24,34.14,6.0,2383.0,606.0,1301.0,488.0,3.016,True,False,False,False
-117.9,34.08,32.0,5482.0,1251.0,3426.0,1117.0,3.2943,False,False,False,False
-121.88,36.58,29.0,4910.0,871.0,3438.0,904.0,4.0432,False,False,False,True
-121.85,39.72,18.0,7272.0,1559.0,5022.0,1524.0,1.6911,True,False,False,False
-117.69,33.47,23.0,3499.0,722.0,1480.0,634.0,3.86,False,False,False,False
-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,True,False,False,False
-117.4,33.94,37.0,987.0,187.0,551.0,191.0,3.5865,True,False,False,False
-118.35,33.87,34.0,2823.0,500.0,1429.0,483.0,5.5,False,False,False,False
-117.93,33.81,18.0,3291.0,587.0,1640.0,563.0,4.8981,False,False,False,False
-119.29,36.32,33.0,2107.0,451.0,1364.0,442.0,2.2024,True,False,False,False
-118.39,34.03,25.0,3442.0,1050.0,1890.0,914.0,3.0574,False,False,False,False
-117.7,33.48,6.0,16590.0,2696.0,6223.0,2357.0,6.3088,False,False,False,False
-118.22,34.09,42.0,1706.0,488.0,1941.0,447.0,2.5213,False,False,False,False
-119.7,34.4,25.0,1858.0,493.0,865.0,460.0,3.0938,False,False,False,True
-122.36,38.4,16.0,2716.0,546.0,898.0,500.0,2.2536,True,False,False,False
-118.95,34.17,23.0,2630.0,404.0,1184.0,385.0,5.2955,False,False,False,False
-122.08,37.04,34.0,2800.0,577.0,1353.0,512.0,4.1161,False,False,False,True
-117.97,34.01,33.0,2006.0,381.0,1410.0,346.0,3.7083,False,False,False,False
-122.51,37.78,45.0,2564.0,499.0,1056.0,460.0,4.7328,False,False,True,False
-117.25,32.78,21.0,1479.0,484.0,658.0,384.0,2.45,False,False,False,True
-117.16,34.06,17.0,2285.0,554.0,1412.0,541.0,1.8152,True,False,False,False
-118.26,33.97,46.0,1086.0,249.0,880.0,250.0,1.5962,False,False,False,False
-117.73,34.09,30.0,2345.0,496.0,1897.0,454.0,2.4375,True,False,False,False
-121.25,38.72,10.0,7277.0,1168.0,3507.0,1131.0,4.485,True,False,False,False
-121.73,38.54,18.0,974.0,317.0,521.0,317.0,1.0633,True,False,False,False
-118.04,33.95,36.0,2722.0,515.0,1390.0,486.0,3.8214,False,False,False,False
-117.32,34.08,41.0,1359.0,264.0,786.0,244.0,2.5208,True,False,False,False
-118.06,33.72,17.0,4573.0,937.0,1619.0,796.0,5.7704,False,False,False,True
-121.84,37.29,24.0,3403.0,656.0,2829.0,612.0,4.775,False,False,False,False
-122.13,38.0,33.0,2821.0,652.0,1206.0,640.0,2.5481,False,False,True,False
-121.5,38.62,8.0,16679.0,3457.0,7919.0,3329.0,3.7188,True,False,False,False
-122.1,40.03,25.0,2516.0,194.0,1266.0,494.0,1.7566,True,False,False,False
-118.37,33.84,35.0,1792.0,322.0,978.0,326.0,4.9583,False,False,False,False
-122.41,37.76,52.0,2479.0,515.0,1816.0,496.0,3.0774,False,False,True,False
-121.91,37.33,28.0,454.0,147.0,366.0,140.0,2.9853,False,False,False,False
-122.33,40.48,26.0,695.0,126.0,319.0,124.0,3.2788,True,False,False,False
-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167,True,False,False,False
-122.19,37.45,18.0,1636.0,414.0,853.0,439.0,5.1032,False,False,False,True
-118.15,33.85,36.0,1435.0,249.0,606.0,234.0,4.1439,False,False,False,False
-121.28,37.95,46.0,1026.0,330.0,1109.0,333.0,1.2904,True,False,False,False
-118.17,34.02,42.0,946.0,272.0,1191.0,261.0,2.45,False,False,False,False
-118.3,33.79,9.0,2782.0,884.0,1790.0,748.0,2.9154,False,False,False,False
-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,False,False,False,False
-117.29,34.13,52.0,2424.0,528.0,1171.0,455.0,1.4815,True,False,False,False
-119.35,36.21,26.0,2481.0,586.0,1445.0,498.0,1.6378,True,False,False,False
-117.91,33.77,26.0,5556.0,1398.0,4545.0,1333.0,3.0902,False,False,False,False
-121.94,37.29,22.0,2593.0,637.0,1249.0,623.0,3.75,False,False,False,False
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,False,False,False,False
-124.06,41.13,22.0,3263.0,799.0,1384.0,578.0,2.4708,False,False,False,True
-118.36,33.88,44.0,1362.0,237.0,709.0,247.0,4.4271,False,False,False,False
-119.87,36.93,13.0,1429.0,209.0,702.0,205.0,4.3625,True,False,False,False
-118.4,34.22,43.0,1220.0,222.0,729.0,230.0,3.6442,False,False,False,False
-119.89,34.44,25.0,3160.0,507.0,1514.0,523.0,5.0767,False,False,False,True
-117.81,33.78,27.0,3589.0,507.0,1484.0,495.0,5.7934,False,False,False,False
-117.16,33.92,12.0,3236.0,502.0,1610.0,502.0,4.7568,True,False,False,False
-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,False,False,True,False
-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,False,False,False,False
-120.23,37.98,14.0,1954.0,368.0,917.0,316.0,3.1523,True,False,False,False
-122.21,38.11,35.0,2122.0,400.0,1189.0,408.0,3.0962,False,False,True,False
-118.13,34.02,43.0,396.0,91.0,261.0,73.0,2.9044,False,False,False,False
-121.52,39.12,37.0,102.0,17.0,29.0,14.0,4.125,True,False,False,False
-121.39,38.62,45.0,2696.0,624.0,1059.0,582.0,1.8176,True,False,False,False
-121.85,37.41,25.0,1837.0,278.0,1006.0,271.0,6.6842,False,False,False,False
-118.03,33.92,30.0,1414.0,332.0,1307.0,315.0,3.0,False,False,False,False
-122.34,37.95,45.0,1128.0,240.0,702.0,270.0,3.6719,False,False,True,False
-118.1,33.85,19.0,993.0,174.0,572.0,175.0,5.7039,False,False,False,False
-118.45,33.96,24.0,3097.0,791.0,1075.0,639.0,5.723,False,False,False,False
-117.05,32.77,23.0,2556.0,662.0,1200.0,548.0,1.8899,False,False,False,True
-118.86,34.16,16.0,1509.0,216.0,578.0,235.0,10.2614,False,False,False,False
-119.01,35.35,39.0,598.0,149.0,366.0,132.0,1.9125,True,False,False,False
-117.98,33.64,20.0,1851.0,495.0,792.0,363.0,3.8187,False,False,False,True
-117.89,33.66,33.0,3595.0,785.0,1621.0,732.0,4.1372,False,False,False,False
-121.92,36.63,36.0,877.0,175.0,349.0,168.0,3.4167,False,False,False,False
-118.25,34.25,34.0,3150.0,518.0,1392.0,480.0,4.9355,False,False,False,False
-122.08,37.03,36.0,4682.0,899.0,2143.0,832.0,4.5096,False,False,False,True
-118.46,33.98,27.0,2217.0,520.0,806.0,458.0,3.8935,False,False,False,False
-118.29,33.71,40.0,1644.0,471.0,780.0,416.0,3.1071,False,False,False,True
-121.7,39.07,26.0,2668.0,510.0,1437.0,505.0,3.3125,True,False,False,False
-121.61,36.69,19.0,9899.0,2617.0,11272.0,2528.0,2.0244,False,False,False,False
-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,4.252,False,False,False,False
-122.23,38.13,29.0,5154.0,1084.0,2459.0,1019.0,3.2664,False,False,True,False
-118.41,34.18,30.0,2008.0,513.0,1052.0,496.0,3.0119,False,False,False,False
-118.11,34.16,52.0,2489.0,437.0,1101.0,438.0,4.2065,True,False,False,False
-122.08,37.69,36.0,2350.0,499.0,1105.0,467.0,3.3021,False,False,True,False
-118.06,34.14,42.0,2461.0,379.0,1179.0,360.0,7.0315,True,False,False,False
-117.87,34.14,30.0,2495.0,586.0,1139.0,559.0,2.9375,True,False,False,False
-117.93,33.85,33.0,2489.0,546.0,1857.0,444.0,2.9474,False,False,False,False
-122.25,37.47,38.0,645.0,124.0,265.0,103.0,5.4688,False,False,False,True
-121.24,36.34,33.0,1691.0,308.0,792.0,262.0,2.6648,False,False,False,False
-122.07,37.38,26.0,1272.0,306.0,562.0,284.0,4.5644,False,False,True,False
-121.74,36.79,16.0,3841.0,620.0,1799.0,611.0,4.3814,False,False,False,False
-118.21,33.97,49.0,1409.0,313.0,1268.0,317.0,3.9408,False,False,False,False
-122.16,39.74,20.0,707.0,126.0,337.0,125.0,3.0469,True,False,False,False
-118.33,34.09,30.0,1679.0,682.0,1445.0,579.0,2.1403,False,False,False,False
-117.71,34.07,24.0,1948.0,362.0,1286.0,364.0,3.6,True,False,False,False
-117.65,34.1,19.0,1688.0,365.0,622.0,322.0,3.6,True,False,False,False
-118.07,33.89,29.0,1138.0,217.0,964.0,222.0,4.537,False,False,False,False
-118.06,33.84,26.0,6960.0,1454.0,4367.0,1437.0,4.7953,False,False,False,False
-118.46,34.05,25.0,6902.0,2138.0,3136.0,1844.0,2.6509,False,False,False,False
-118.25,33.97,36.0,1026.0,294.0,1316.0,268.0,1.7708,False,False,False,False
-118.39,33.99,32.0,2612.0,418.0,1030.0,402.0,6.603,False,False,False,False
-121.93,37.25,21.0,1354.0,289.0,639.0,273.0,4.5333,False,False,False,False
-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,False,False,False,False
-118.13,34.2,45.0,1213.0,206.0,529.0,231.0,5.6629,True,False,False,False
-120.02,36.95,25.0,2115.0,482.0,1976.0,474.0,1.8431,True,False,False,False
-121.87,37.22,26.0,1921.0,250.0,725.0,253.0,7.6933,False,False,False,False
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,False,False,True,False
-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,False,False,False,False
-122.14,37.47,37.0,3373.0,815.0,2909.0,705.0,2.8868,False,False,True,False
-118.45,34.25,36.0,1453.0,270.0,808.0,275.0,4.3839,False,False,False,False
-120.83,37.5,30.0,1340.0,244.0,631.0,231.0,3.375,True,False,False,False
-117.97,34.04,32.0,1507.0,295.0,1326.0,324.0,4.119,False,False,False,False
-118.5,34.19,26.0,2156.0,509.0,1142.0,470.0,4.0,False,False,False,False
-122.07,37.39,30.0,1695.0,480.0,932.0,447.0,3.5045,False,False,True,False
-117.02,32.76,40.0,2523.0,488.0,976.0,470.0,3.11,False,False,False,False
-122.42,37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,False,False,True,False
-117.14,34.75,33.0,552.0,120.0,347.0,97.0,1.8158,True,False,False,False
-120.9,35.33,16.0,1576.0,287.0,595.0,262.0,3.588,False,False,False,True
-121.93,37.3,16.0,2111.0,485.0,1285.0,499.0,5.0477,False,False,False,False
-120.08,41.79,34.0,1355.0,262.0,434.0,178.0,2.0903,True,False,False,False
-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697,False,False,False,False
-118.21,33.88,31.0,1332.0,417.0,1405.0,363.0,2.0125,False,False,False,False
-121.5,38.61,5.0,1395.0,373.0,638.0,322.0,2.6745,True,False,False,False
-122.25,38.02,16.0,1803.0,267.0,946.0,266.0,5.7001,False,False,True,False
-122.06,37.73,5.0,3596.0,467.0,1738.0,512.0,7.0568,False,False,True,False
-122.49,37.79,52.0,2488.0,281.0,805.0,295.0,10.7058,False,False,True,False
-121.89,37.35,48.0,1562.0,439.0,1469.0,424.0,2.5673,False,False,False,False
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,False,False,True,False
-117.3,33.07,16.0,3147.0,765.0,2165.0,690.0,3.5585,False,False,False,True
-117.91,33.84,26.0,1156.0,393.0,1880.0,400.0,2.2716,False,False,False,False
-117.9,33.72,36.0,443.0,117.0,577.0,115.0,3.6875,False,False,False,False
-121.65,36.85,20.0,2606.0,424.0,1361.0,426.0,4.5787,False,False,False,False
-119.67,36.74,19.0,2788.0,614.0,1365.0,525.0,2.7813,True,False,False,False
-118.33,33.87,36.0,2219.0,406.0,1219.0,403.0,4.2614,False,False,False,False
-118.47,34.26,35.0,1898.0,344.0,1123.0,347.0,5.5792,False,False,False,False
-121.18,41.31,22.0,2124.0,432.0,829.0,313.0,2.4519,True,False,False,False
-118.27,33.91,42.0,1786.0,358.0,1318.0,373.0,2.625,False,False,False,False
-118.29,33.74,52.0,1438.0,472.0,1018.0,399.0,2.2188,False,False,False,True
-118.28,34.26,32.0,1079.0,207.0,486.0,167.0,4.9833,False,False,False,False
-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001,True,False,False,False
-117.31,34.05,6.0,7423.0,2111.0,4092.0,1789.0,2.7002,True,False,False,False
-116.5,33.98,5.0,4332.0,868.0,1420.0,567.0,4.0417,True,False,False,False
-118.53,34.37,8.0,3839.0,852.0,1342.0,593.0,3.9118,False,False,False,False
-121.28,38.59,3.0,4188.0,1136.0,2081.0,995.0,3.0481,True,False,False,False
-118.49,34.25,28.0,4054.0,712.0,2164.0,746.0,5.0,False,False,False,False
-119.21,36.1,30.0,1471.0,373.0,1418.0,357.0,1.7432,True,False,False,False
-118.1,33.84,36.0,690.0,109.0,316.0,104.0,3.7813,False,False,False,False
-121.44,38.63,33.0,1077.0,271.0,753.0,236.0,1.3462,True,False,False,False
-118.05,36.64,34.0,2090.0,478.0,896.0,426.0,2.0357,True,False,False,False
-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,False,False,False,False
-122.0,38.36,34.0,1502.0,282.0,860.0,297.0,3.3438,True,False,False,False
-118.35,33.97,30.0,1548.0,330.0,757.0,349.0,3.8056,False,False,False,False
-118.56,34.19,34.0,2185.0,372.0,986.0,347.0,4.8125,False,False,False,False
-119.69,34.44,41.0,1989.0,271.0,666.0,269.0,6.8406,False,False,False,False
-118.31,33.83,45.0,2929.0,755.0,1635.0,652.0,2.9375,False,False,False,False
-121.98,36.96,31.0,3209.0,723.0,1489.0,692.0,3.6619,False,False,False,True
-122.1,37.66,36.0,1305.0,225.0,768.0,234.0,4.275,False,False,True,False
-120.46,37.65,17.0,315.0,89.0,130.0,58.0,1.4464,True,False,False,False
-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,False,False,True,False
-120.0,38.92,17.0,1106.0,207.0,466.0,180.0,3.3295,True,False,False,False
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,False,False,True,False
-121.57,39.8,23.0,790.0,137.0,365.0,152.0,2.1912,True,False,False,False
-122.04,37.37,33.0,2757.0,489.0,1201.0,481.0,5.0453,False,False,False,False
-121.29,38.0,12.0,4038.0,1074.0,3440.0,942.0,1.9698,True,False,False,False
-121.28,38.68,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,True,False,False,False
-119.23,34.19,16.0,5297.0,810.0,1489.0,667.0,6.4522,False,False,False,True
-117.89,33.92,14.0,1562.0,373.0,609.0,328.0,2.3935,False,False,False,False
-121.3,37.96,31.0,2668.0,812.0,1398.0,721.0,1.125,True,False,False,False
-118.38,34.1,39.0,3798.0,586.0,975.0,525.0,9.3092,False,False,False,False
-117.02,34.89,29.0,3111.0,661.0,1530.0,608.0,2.8281,True,False,False,False
-122.08,37.92,26.0,1733.0,265.0,796.0,274.0,6.195,False,False,True,False
-122.0,38.25,7.0,11768.0,1893.0,6657.0,1874.0,4.9222,True,False,False,False
-121.02,37.61,33.0,1469.0,370.0,1318.0,349.0,1.7104,True,False,False,False
-117.0,32.85,24.0,1888.0,319.0,950.0,319.0,5.282,False,False,False,False
-121.79,38.68,24.0,3794.0,848.0,2225.0,864.0,2.8068,True,False,False,False
-117.17,32.75,52.0,1052.0,534.0,381.0,201.0,3.0726,False,False,False,True
-118.05,33.9,41.0,550.0,129.0,642.0,125.0,1.875,False,False,False,False
-121.66,36.82,17.0,3921.0,654.0,1895.0,641.0,5.0092,False,False,False,False
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,False,False,False,False
-119.77,36.74,50.0,1325.0,280.0,811.0,281.0,1.8667,True,False,False,False
